0.052, -0.046, 0.939, -4.206, 0.45, -4.824
0.043, -0.037, 0.935, -5.092, -0.618, -4.649
0.052, -0.045, 0.931, -5.153, -0.214, -4.557
0.047, -0.048, 0.932, -5.092, 0.947, -3.832
0.036, -0.058, 0.931, -4.756, 1.511, -4.969
0.036, -0.065, 0.936, -3.794, 1.168, -5.435
0.036, -0.049, 0.955, -3.069, 0.565, -6.443
0.043, -0.043, 0.952, -3.122, -0.351, -7.366
0.036, -0.039, 0.95, -4.252, -1.053, -7.031
0.051, -0.033, 0.942, -4.695, -1.84, -7.076
0.05, -0.034, 0.936, -5.382, -2.344, -7.229
0.051, -0.034, 0.92, -5.771, -1.229, -6.053
0.038, -0.042, 0.924, -4.534, -2.099, -6.366
0.038, -0.034, 0.925, -4.748, -2.153, -6.244
0.032, -0.036, 0.94, -4.847, -2.023, -5.084
0.046, -0.044, 0.938, -4.481, -1.748, -4.351
0.052, -0.05, 0.931, -4.183, -2.053, -3.893
0.056, -0.053, 0.919, -4.412, -1.771, -3.962
0.051, -0.055, 0.931, -4.84, -2.031, -4.718
0.049, -0.05, 0.937, -4.13, -2.092, -4.611
0.052, -0.049, 0.932, -3.542, -1.748, -4.168
0.059, -0.04, 0.934, -3.809, -1.099, -4.313
0.061, -0.043, 0.927, -4.656, -1.16, -4.321
0.063, -0.037, 0.938, -5.267, -1.405, -4.076
0.066, -0.032, 0.939, -5.321, -2.092, -3.618
0.074, -0.027, 0.936, -5.725, -2.366, -2.42
0.068, -0.031, 0.93, -5.939, -2.794, -1.756
0.073, -0.038, 0.925, -4.527, -2.237, -0.969
0.07, -0.043, 0.924, -3.893, -2.237, -0.588
0.07, -0.045, 0.922, -4.649, -2.656, -0.74
0.072, -0.053, 0.925, -4.366, -2.588, -0.901
0.073, -0.064, 0.933, -3.153, -2.336, -1.031
0.068, -0.05, 0.926, -1.817, -1.641, -0.924
0.057, -0.044, 0.92, -1.023, -0.527, -0.656
0.062, -0.02, 0.909, -1.466, -0.885, 0.16
0.06, -0.014, 0.907, -2.893, -0.183, 1.336
0.055, -0.019, 0.916, -4.366, 0.145, 2.099
0.059, -0.036, 0.918, -6.122, -0.198, 1.779
0.061, -0.042, 0.918, -7.542, 0.191, 1.397
0.061, -0.07, 0.941, -7.153, -0.198, 0.969
0.047, -0.063, 0.948, -5.962, -0.832, 0.71
0.059, -0.063, 0.946, -5.595, -0.985, 0.855
0.052, -0.063, 0.956, -5.588, -1.634, 0.275
0.057, -0.067, 0.965, -4.992, -1.977, -0.351
0.063, -0.067, 0.957, -4.137, -2.557, -0.412
0.067, -0.068, 0.953, -3.023, -3.275, 0.328
0.063, -0.046, 0.955, -3.298, -3.656, 0.878
0.075, -0.053, 0.932, -2.542, -3.931, 1.672
0.077, -0.056, 0.915, -2.328, -4.634, 1.794
0.076, -0.047, 0.896, -3.29, -3.519, 2.145
0.07, -0.044, 0.893, -4.977, -2.71, 2.321
0.083, -0.053, 0.89, -7.038, -2.359, 2.969
0.083, -0.076, 0.878, -7.45, -2.313, 3.053
0.075, -0.06, 0.888, -7.427, -1.733, 3.046
0.063, -0.068, 0.884, -7.519, -0.718, 4.023
0.068, -0.069, 0.88, -8.214, 0.046, 4.313
0.063, -0.083, 0.908, -9.305, 0.641, 4.229
0.061, -0.096, 0.925, -8.519, 0.832, 4.634
0.058, -0.11, 0.94, -7.13, 0.901, 4.779
0.071, -0.12, 0.939, -6.221, 1.145, 4.115
0.064, -0.111, 0.951, -6.168, 0.855, 3.015
0.071, -0.103, 0.941, -5.763, 0.931, 2.26
0.064, -0.108, 0.945, -4.878, 0.84, 1.756
0.069, -0.109, 0.936, -3.282, 0.534, 1.725
0.076, -0.108, 0.936, -1.573, 0.031, 0.542
0.064, -0.09, 0.928, -1.595, -0.534, 0.031
0.077, -0.071, 0.926, -2.107, 0.0, 0.267
0.064, -0.072, 0.922, -2.725, 0.366, 0.221
0.073, -0.066, 0.909, -3.45, 0.023, 0.45
0.077, -0.073, 0.919, -3.756, 0.183, 0.519
