0.034, 0.064, 0.934, 3.985, -7.305, 5.702
0.033, 0.077, 0.955, 2.382, -5.878, 4.023
0.025, 0.083, 0.952, 0.641, -4.626, 2.298
0.008, 0.101, 0.958, -1.412, -5.794, 0.931
0.046, 0.111, 0.93, -4.863, -5.802, -1.893
0.063, 0.085, 0.91, -6.038, -3.87, -0.405
0.074, 0.029, 0.898, -4.954, -4.336, 2.191
0.077, 0.013, 0.911, -4.702, -3.267, 2.527
0.052, 0.007, 0.926, -6.031, 0.275, 0.198
0.051, 0.017, 0.92, -6.733, 2.359, -2.618
0.046, 0.053, 0.934, -6.939, 3.397, -4.565
0.041, 0.056, 0.926, -6.626, 2.092, -4.557
0.028, 0.048, 0.934, -6.038, 1.244, -2.718
0.021, 0.044, 0.929, -7.076, 1.053, -2.137
0.014, 0.061, 0.922, -8.0, 3.053, -1.893
0.021, 0.057, 0.904, -8.748, 4.351, -3.573
0.021, 0.053, 0.896, -7.786, 3.756, -2.168
0.093, 0.027, 0.849, -6.115, 4.0, -1.053
0.076, 0.01, 0.875, -4.0, 2.366, 2.672
0.072, -0.019, 0.865, -1.641, 2.679, 2.137
0.047, -0.011, 0.898, 0.26, 1.802, 0.191
0.044, 0.025, 0.912, 1.282, -0.092, -1.359
0.052, 0.062, 0.93, 1.115, 0.107, -3.573
0.07, 0.101, 0.931, -0.969, 0.405, -2.221
0.103, 0.104, 0.933, -4.13, 1.481, 0.672
0.105, 0.036, 0.893, -5.817, 5.115, 2.092
0.064, 0.042, 0.919, -5.748, 5.26, 1.107
0.068, 0.056, 0.934, -5.221, 5.26, 1.931
0.038, 0.041, 0.945, -2.382, 4.374, 2.916
0.052, 0.056, 0.954, -0.809, 2.198, 5.198
0.023, 0.04, 0.971, -0.656, 0.878, 3.756
0.037, 0.041, 0.947, -2.603, 5.687, 1.847
0.014, 0.013, 0.95, -3.916, 6.137, 0.031
-0.004, 0.038, 0.965, -4.939, 5.534, -1.809
-0.038, 0.047, 0.983, -3.595, 2.031, -2.962
0.011, 0.041, 0.934, -1.145, 0.015, -5.863
0.019, 0.084, 0.936, -1.649, -6.336, -0.618
0.008, 0.043, 0.915, -0.947, -6.198, 0.817
0.004, 0.036, 0.904, 0.023, -8.947, 2.794
0.009, 0.03, 0.931, 0.046, -3.779, 1.542
0.025, 0.026, 0.931, -2.763, -2.145, 1.122
0.03, 0.025, 0.905, -3.756, 0.534, 1.137
0.02, 0.019, 0.913, -3.481, 1.053, -1.038
0.046, 0.027, 0.898, -2.313, 0.023, -1.534
0.037, 0.026, 0.897, -1.023, -0.145, 0.672
0.063, 0.05, 0.914, -0.588, -0.626, 2.015
0.061, 0.02, 0.903, -0.458, 1.786, 3.076
0.035, 0.03, 0.945, -1.298, 1.13, 1.847
0.044, 0.062, 0.948, -3.962, 4.053, -0.565
0.023, 0.048, 0.934, -4.977, 4.885, -0.511
0.041, 0.042, 0.924, -3.878, 2.038, 2.107
0.066, 0.033, 0.909, -3.252, 1.748, 4.176
0.036, -0.009, 0.924, -3.305, 1.649, 2.489
-0.003, -0.003, 0.937, -4.74, 1.382, -2.618
0.003, 0.031, 0.943, -5.26, 1.427, -5.832
-0.014, 0.042, 0.956, -4.565, -0.954, -3.649
0.006, 0.043, 0.932, -2.053, -3.55, -0.42
0.006, 0.027, 0.893, 0.115, -3.176, 0.26
-0.008, 0.037, 0.926, 1.26, -4.496, 2.198
0.029, 0.045, 0.883, 0.824, -6.863, 6.115
0.034, -0.004, 0.886, 3.954, -3.962, 4.382
0.032, -0.014, 0.884, 5.725, -6.252, 5.122
0.065, 0.018, 0.897, 5.534, -5.115, 2.405
0.064, 0.031, 0.888, 4.863, -2.405, 0.45
0.068, 0.071, 0.908, 4.015, -0.863, 1.023
0.098, 0.084, 0.904, 2.954, 0.282, 0.42
0.066, 0.073, 0.963, 2.008, -2.0, 2.237
0.093, 0.049, 0.914, 2.168, 2.183, 2.733
0.063, 0.052, 0.934, 1.061, 2.099, 1.16
0.058, 0.078, 0.938, -1.107, 4.786, -1.588
0.051, 0.108, 0.94, -3.649, 5.977, -2.305
0.075, 0.117, 0.948, -4.26, 4.191, -1.366
0.116, 0.102, 0.908, -4.481, 6.916, 4.198
0.058, 0.044, 0.932, -4.351, 6.565, 7.496
0.044, 0.038, 0.923, -4.832, 6.893, 6.954
0.005, 0.03, 0.944, -4.115, 5.557, 5.901
-0.014, 0.051, 0.97, -3.29, 4.069, 4.504
0.004, 0.057, 0.954, -2.298, 4.046, 1.847
0.008, 0.063, 0.942, -3.061, 1.0, 2.748
-0.006, 0.085, 0.975, -4.519, -2.855, 2.962
0.02, 0.029, 0.942, -3.336, 0.634, 0.519
0.017, 0.043, 0.952, -3.458, -2.153, 1.588
0.022, 0.051, 0.964, -3.076, -1.099, 0.939
0.006, 0.079, 0.965, -4.076, -2.374, 2.603
0.02, 0.065, 0.949, -3.275, -2.176, 1.13
0.016, 0.051, 0.945, -2.55, -4.618, 5.786
0.032, 0.024, 0.923, -1.099, -3.725, 5.328
0.058, 0.019, 0.884, -1.695, -1.29, 8.069
0.009, 0.022, 0.924, -1.565, -0.573, 7.718
0.03, 0.026, 0.917, -0.863, -1.878, 4.374
0.043, 0.041, 0.907, -0.641, -2.557, 2.466
0.063, 0.045, 0.916, -1.878, -1.282, 3.351
0.047, 0.03, 0.918, -1.374, 0.076, 2.481
0.02, 0.054, 0.945, -2.664, -0.382, 1.267
0.039, 0.069, 0.934, -2.947, 0.557, -0.786
0.033, 0.077, 0.941, -3.969, -0.282, -0.252
0.055, 0.053, 0.92, -2.916, -0.985, 1.969
