0.149, 0.027, 0.909, -2.412, 1.985, 1.802
0.149, 0.008, 0.896, -1.237, 2.305, 1.664
0.148, 0.003, 0.893, -0.237, 2.588, 0.916
0.157, 0.022, 0.895, 0.344, 3.794, -0.763
0.162, 0.028, 0.91, 0.626, 5.733, -1.092
0.154, 0.031, 0.897, 1.275, 5.252, -1.832
0.168, 0.064, 0.903, 2.031, 4.893, -2.771
0.168, 0.077, 0.913, 1.252, 6.954, -2.099
0.151, 0.088, 0.939, 0.344, 7.26, -2.153
0.136, 0.093, 0.947, -1.832, 9.229, -1.802
0.139, 0.09, 0.958, -3.26, 8.099, -1.779
0.155, 0.103, 0.937, -5.008, 11.794, 0.504
0.124, 0.08, 0.958, -6.405, 13.42, 2.252
0.104, 0.068, 0.92, -5.008, 9.351, 0.802
0.096, 0.062, 0.914, -3.504, 6.824, 1.305
0.116, 0.067, 0.925, -2.817, 6.817, 1.695
0.1, 0.071, 0.936, -2.504, 5.198, 0.137
0.091, 0.064, 0.937, -2.504, 3.336, -1.0
0.092, 0.058, 0.952, -2.885, 2.641, -1.962
0.109, 0.063, 0.948, -3.74, 3.489, -2.656
0.092, 0.061, 0.949, -3.649, 2.565, -2.206
0.107, 0.067, 0.948, -3.122, -0.168, -3.145
0.116, 0.076, 0.939, -4.092, 2.023, -2.718
0.122, 0.088, 0.94, -4.473, 2.351, -1.626
0.143, 0.093, 0.921, -3.969, 2.198, -0.954
0.14, 0.091, 0.916, -2.771, 3.29, 1.496
0.135, 0.089, 0.948, -2.42, 2.504, 3.405
0.113, 0.076, 0.947, -2.618, 2.099, 4.977
0.091, 0.056, 0.931, -2.107, 0.115, 4.489
0.081, 0.038, 0.948, -2.603, -0.351, 2.298
0.088, 0.052, 0.949, -4.595, 2.023, 0.053
0.085, 0.047, 0.943, -5.427, 2.84, -0.58
0.099, 0.055, 0.925, -4.855, 0.969, -0.992
0.115, 0.06, 0.91, -3.458, -0.351, -0.069
0.133, 0.061, 0.899, -2.153, 0.74, 1.84
0.132, 0.065, 0.927, -0.687, 0.046, 3.847
0.105, 0.054, 0.941, 0.336, -0.74, 5.328
0.099, 0.062, 0.967, -0.969, -1.427, 4.664
0.093, 0.051, 0.966, -3.282, 0.282, 4.382
0.096, 0.03, 0.948, -3.13, -1.634, 2.687
0.117, 0.032, 0.938, -2.931, -1.328, 1.565
0.116, 0.03, 0.92, -2.55, -0.74, 1.076
0.119, 0.037, 0.917, -2.168, 0.947, 0.71
0.097, 0.038, 0.906, -1.42, -0.412, -0.458
0.13, 0.064, 0.913, -1.405, 0.58, -1.023
0.127, 0.066, 0.924, -1.656, 0.634, -0.718
0.14, 0.081, 0.938, -2.16, 0.847, 0.542
0.138, 0.075, 0.939, -2.901, 1.977, 2.412
0.126, 0.056, 0.94, -2.573, 1.145, 2.901
