0.055, 0.126, 0.891, -6.977, 5.084, 0.008
0.071, 0.127, 0.871, -8.649, 7.702, 0.015
0.026, 0.129, 0.903, -8.214, 7.649, 1.298
0.046, 0.103, 0.907, -6.992, 7.847, 1.595
0.031, 0.092, 0.91, -6.42, 8.008, 0.733
0.045, 0.08, 0.918, -6.275, 6.573, -0.649
0.045, 0.098, 0.914, -6.153, 6.061, -1.176
0.023, 0.117, 0.933, -5.626, 2.214, -2.069
0.014, 0.12, 0.946, -5.466, 0.786, -1.924
0.015, 0.117, 0.935, -4.397, -0.595, -0.901
0.017, 0.111, 0.944, -2.443, -2.0, 1.527
0.012, 0.094, 0.928, -1.206, -1.725, 2.466
0.017, 0.095, 0.931, -0.733, -1.504, 2.58
0.025, 0.109, 0.914, -1.802, -0.893, 1.733
0.028, 0.121, 0.904, -4.099, -1.275, 0.863
0.014, 0.139, 0.92, -6.344, -1.405, 0.42
0.01, 0.135, 0.927, -7.824, -2.244, 1.153
-0.001, 0.114, 0.944, -7.664, -2.74, 2.176
-0.005, 0.084, 0.955, -5.969, -3.618, 3.565
-0.001, 0.054, 0.974, -4.0, -3.489, 3.763
0.011, 0.039, 0.966, -1.473, -3.649, 3.634
0.018, 0.051, 0.947, -0.45, -3.435, 2.298
0.032, 0.057, 0.926, -0.061, -3.611, 0.618
0.031, 0.088, 0.907, -1.908, -4.122, -1.45
0.034, 0.113, 0.882, -3.763, -2.885, -2.58
0.033, 0.115, 0.89, -5.183, -2.084, -2.038
0.019, 0.12, 0.905, -5.809, -1.053, -0.817
0.021, 0.098, 0.909, -4.947, -0.504, 1.267
0.044, 0.088, 0.905, -4.58, 0.618, 1.962
0.045, 0.085, 0.899, -5.16, 0.153, 1.45
0.045, 0.087, 0.915, -6.023, 0.206, 0.351
0.045, 0.089, 0.925, -6.58, -1.733, 0.55
0.038, 0.088, 0.926, -7.389, -0.985, 0.168
0.031, 0.08, 0.931, -7.725, -0.725, -0.053
0.04, 0.071, 0.938, -7.053, -0.718, 0.702
0.056, 0.066, 0.946, -5.573, -0.504, 0.397
0.06, 0.071, 0.936, -4.45, -0.634, -0.26
0.059, 0.074, 0.927, -4.366, -1.084, -1.145
0.063, 0.086, 0.921, -4.298, -1.29, -2.542
0.048, 0.092, 0.927, -4.756, -0.802, -3.145
0.049, 0.081, 0.933, -3.939, -0.366, -2.214
0.05, 0.085, 0.925, -2.809, -0.954, -1.145
0.046, 0.081, 0.929, -1.221, -0.786, -0.397
0.04, 0.089, 0.929, -0.641, 0.656, -0.191
0.033, 0.102, 0.938, -0.824, 0.466, -0.344
0.035, 0.098, 0.927, -1.046, 1.45, -0.351
0.034, 0.095, 0.919, -0.931, 2.046, -0.489
0.027, 0.093, 0.923, -1.779, 1.481, 0.221
0.037, 0.088, 0.919, -1.588, 0.901, 1.046
0.036, 0.081, 0.936, -1.496, 0.443, 0.939
0.035, 0.071, 0.938, -1.924, 0.504, 0.229
0.03, 0.067, 0.94, -1.29, 0.718, -0.832
0.038, 0.074, 0.93, -0.611, 1.298, -1.443
0.033, 0.087, 0.933, -0.366, 1.443, -1.878
0.033, 0.099, 0.922, -0.534, 1.664, -2.565
0.036, 0.113, 0.918, -1.779, 1.321, -2.924
0.047, 0.113, 0.914, -1.634, 1.542, -2.153
0.042, 0.128, 0.905, -2.305, 2.557, -1.977
0.051, 0.127, 0.897, -2.473, 3.168, -0.389
0.042, 0.118, 0.905, -2.649, 2.863, 0.42
0.047, 0.113, 0.913, -3.145, 2.649, 0.702
0.056, 0.091, 0.917, -3.229, 3.214, 0.282
0.049, 0.081, 0.92, -2.863, 4.84, -0.702
0.045, 0.083, 0.919, -2.817, 5.061, -1.756
0.041, 0.094, 0.915, -3.809, 5.153, -2.55
0.037, 0.099, 0.908, -4.71, 5.252, -2.916
0.042, 0.097, 0.919, -4.389, 4.924, -2.588
0.043, 0.101, 0.91, -4.13, 4.718, -1.626
0.045, 0.099, 0.903, -3.656, 3.924, -1.015
0.047, 0.097, 0.91, -3.824, 2.679, -0.221
0.054, 0.104, 0.899, -4.466, 2.947, -0.748
0.046, 0.105, 0.896, -6.603, 2.557, -1.305
0.048, 0.091, 0.891, -7.672, 3.389, -0.992
0.052, 0.074, 0.891, -7.405, 5.122, -1.031
0.055, 0.064, 0.903, -6.244, 6.939, -1.183
0.06, 0.061, 0.897, -5.863, 9.427, -2.313
0.043, 0.077, 0.903, -5.351, 7.702, -1.496
0.034, 0.075, 0.907, -4.489, 6.916, -0.427
0.033, 0.073, 0.907, -4.046, 8.008, -0.061
0.021, 0.06, 0.925, -3.183, 8.855, 0.542
0.026, 0.055, 0.916, -2.954, 11.351, 0.13
0.031, 0.062, 0.922, -3.962, 13.885, -0.893
0.025, 0.07, 0.914, -4.244, 15.145, -1.557
0.032, 0.077, 0.9, -3.786, 11.13, -0.45
0.034, 0.088, 0.896, -4.031, 10.214, 0.145
0.025, 0.112, 0.891, -5.725, 10.931, -0.176
0.021, 0.098, 0.889, -4.641, 13.496, -0.702
0.03, 0.094, 0.889, -5.511, 14.878, -1.71
0.029, 0.096, 0.899, -5.992, 15.481, -2.55
0.033, 0.093, 0.904, -6.534, 16.641, -3.26
0.01, 0.125, 0.93, -6.55, 16.901, -3.015
0.02, 0.112, 0.917, -6.237, 16.443, -3.626
0.005, 0.13, 0.913, -6.489, 16.275, -4.649
-0.007, 0.15, 0.893, -7.466, 16.557, -5.16
-0.029, 0.176, 0.923, -8.824, 18.076, -5.557
-0.027, 0.169, 0.905, -9.29, 16.87, -5.473
-0.033, 0.172, 0.92, -10.191, 16.344, -4.634
-0.037, 0.189, 0.924, -9.847, 14.641, -2.748
-0.033, 0.199, 0.913, -9.939, 14.656, -2.038
-0.062, 0.216, 0.898, -10.649, 16.229, -1.061
-0.066, 0.225, 0.911, -13.137, 18.397, -1.16
-0.107, 0.242, 0.931, -14.656, 18.168, 1.069
-0.103, 0.225, 0.95, -15.809, 17.153, 2.985
-0.11, 0.226, 0.934, -16.733, 15.023, 5.076
-0.108, 0.25, 0.948, -18.008, 15.443, 6.542
-0.103, 0.26, 0.921, -21.115, 15.679, 6.969
-0.12, 0.284, 0.917, -24.099, 15.977, 6.847
-0.155, 0.313, 0.944, -27.733, 12.328, 7.969
-0.196, 0.3, 0.954, -30.863, 6.847, 11.977
-0.2, 0.259, 0.979, -34.527, 1.267, 17.137
-0.164, 0.204, 0.986, -36.511, -2.542, 20.29
-0.156, 0.148, 1.0, -36.832, -4.588, 21.641
-0.156, 0.118, 0.999, -34.817, -3.26, 22.275
-0.158, 0.144, 0.985, -31.229, -3.198, 24.359
-0.19, 0.163, 0.991, -28.832, -3.519, 26.26
-0.227, 0.191, 0.998, -28.183, -5.847, 29.321
