0.173624145785877, -0.12048063781321186, 0.9089681093394074, -4.647785876993162, -2.7994988610478395, -1.7939794988610513, -0.389, -0.642, 0.311, -68.626, -86.382, -82.687, 0.549, 0.143, 2.158, 20.519, 51.145, 30.656, 0.9380000000000001, 0.785, 1.847, 89.14500000000001, 137.52700000000002, 113.34299999999999, 0.9380000000000001, 0.785, 1.847, 89.14500000000001, 137.52700000000002, 113.34299999999999, 0.23456142858816562, 0.1426912256482267, 0.9330083962247967, 12.884260775504629, 19.261676398514574, 14.189209114057771, 26.273376321210456
0.15731306306306314, -0.09734009009009013, 0.9106306306306314, -3.699011261261258, -2.891448198198198, -2.979189189189195, -0.205, -0.426, 0.353, -78.687, -94.931, -87.511, 0.477, 0.227, 2.026, 34.489, 19.969, 18.427, 0.6819999999999999, 0.653, 1.6729999999999998, 113.17599999999999, 114.9, 105.93799999999999, 0.6819999999999999, 0.653, 1.6729999999999998, 113.17599999999999, 114.9, 105.93799999999999, 0.22939721736179208, 0.11937088278829838, 0.936957787947993, 13.435448333296007, 18.132422261264793, 14.94461311396605, 25.984547246570898
0.1431649484536083, -0.10352577319587636, 0.9157628865979371, -3.879927835051545, -2.9251340206185565, -1.3079381443298976, -0.115, -0.415, 0.449, -37.969, -73.863, -81.863, 0.383, 0.395, 1.526, 35.481, 30.412, 17.282, 0.498, 0.81, 1.077, 73.45, 104.275, 99.145, 0.498, 0.81, 1.077, 73.45, 104.275, 99.145, 0.19834926500452438, 0.1327883208129762, 0.9280800256554486, 9.802453921150999, 14.22595719751634, 11.628450371980279, 19.695787054947388
0.25266947368421017, -0.1868505263157894, 0.8865600000000005, -6.0716905263157885, -1.9675578947368384, -3.3058884210526296, -0.111, -0.509, 0.149, -83.802, -154.84, -74.626, 0.535, 0.246, 2.487, 24.168, 43.481, 29.969, 0.646, 0.755, 2.338, 107.97, 198.321, 104.595, 0.646, 0.755, 2.338, 107.97, 198.321, 104.595, 0.29191949863654293, 0.21269346363648362, 0.9275695757703227, 15.811283617986902, 25.066243457728223, 16.11746241349817, 28.23556603213296
0.13941437632135295, -0.13143974630021138, 0.9088900634249466, -3.6576321353065593, -1.6817441860465108, 3.484682875264274, -0.203, -0.941, -0.264, -50.794, -129.557, -68.618, 1.122, 0.298, 2.0, 44.382, 51.405, 77.939, 1.3250000000000002, 1.2389999999999999, 2.2640000000000002, 95.17599999999999, 180.962, 146.557, 1.3250000000000002, 1.2389999999999999, 2.2640000000000002, 95.17599999999999, 180.962, 146.557, 0.17667129449973304, 0.1585102353622244, 0.9558370085386826, 9.501591806997792, 19.34683955643428, 16.792767607945418, 20.761306384062863
0.16757317073170708, -0.11071544715447153, 0.8959898373983732, -5.140282520325208, -2.673239837398375, -0.44434146341463454, -0.454, -0.423, -0.605, -67.794, -128.443, -85.786, 0.53, 0.359, 2.0, 25.962, 66.16, 54.42, 0.984, 0.782, 2.605, 93.756, 194.603, 140.20600000000002, 0.984, 0.782, 2.605, 93.756, 194.603, 140.20600000000002, 0.2321117004017992, 0.16304872332791143, 0.9572814754139615, 14.606268042733532, 22.3497328153761, 11.90914947233728, 22.16884588373323
0.17182289416846647, -0.20640172786177088, 0.869421166306696, -3.0357105831533517, -3.858909287257027, 0.853112311015118, -0.508, -0.685, -0.208, -72.817, -167.282, -67.977, 0.557, 0.177, 2.0, 96.969, 68.924, 68.534, 1.065, 0.8620000000000001, 2.208, 169.786, 236.20600000000002, 136.51100000000002, 1.065, 0.8620000000000001, 2.208, 169.786, 236.20600000000002, 136.51100000000002, 0.26320210434603547, 0.22323596944971824, 0.9192452016849122, 14.601176153252707, 29.01469196918961, 12.981166270523639, 22.668029519193546
0.2534721603563478, -0.10260579064587977, 0.8931113585746105, -4.395993318485525, -3.8404276169265, 0.7072895322939861, -0.293, -0.598, -0.502, -76.611, -178.244, -85.13, 0.803, 0.543, 3.505, 97.099, 119.191, 77.405, 1.096, 1.141, 4.007, 173.71, 297.435, 162.535, 1.096, 1.141, 4.007, 173.71, 297.435, 162.535, 0.3155478108550463, 0.15558611076158227, 0.9956430552869849, 15.39520426491881, 28.452308937818977, 15.732271380813216, 26.315718612506885
0.18096881959910915, -0.18736748329621358, 0.9028596881959908, -4.352487750556795, -2.970864142538974, -0.11061469933184916, -0.219, -0.756, -0.835, -66.046, -156.382, -123.832, 0.553, 0.421, 2.952, 32.351, 55.008, 44.763, 0.772, 1.177, 3.787, 98.397, 211.39000000000001, 168.595, 0.772, 1.177, 3.787, 98.397, 211.39000000000001, 168.595, 0.23536692200322867, 0.22243550653099786, 0.9944609176351711, 12.691393500933849, 26.51787195975465, 16.841803835723177, 24.74403809504913
0.12335570469798662, -0.1887360178970915, 0.9044049217002228, -4.649948545861298, -3.645022371364652, -0.8630492170022376, -0.739, -0.626, -0.458, -63.221, -170.794, -73.954, 0.513, 0.702, 3.11, 19.908, 59.466, 60.092, 1.252, 1.3279999999999998, 3.568, 83.12899999999999, 230.26000000000002, 134.046, 1.252, 1.3279999999999998, 3.568, 83.12899999999999, 230.26000000000002, 134.046, 0.23995276380792185, 0.22817427795123665, 0.9980497302149345, 10.515663511401034, 28.215340673032852, 13.075101264637947, 24.683778388360885
0.18366442953020132, -0.18962416107382543, 0.8944004474272921, -5.056744966442957, -2.9282595078299796, -0.5145123042505595, -0.592, -1.033, -0.704, -88.489, -181.435, -106.031, 0.554, 0.564, 3.051, 61.374, 71.878, 85.008, 1.146, 1.597, 3.755, 149.863, 253.313, 191.039, 1.146, 1.597, 3.755, 149.863, 253.313, 191.039, 0.2709821890016981, 0.24359228965510848, 0.9950528309920655, 16.27233771686822, 33.38216461918238, 21.041673127125964, 31.751290492420264
